"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"21441",343.717903188849,-1.58763465649906,0.345021041451025,-4.60155893629584,4.19340463014379e-06,3.66260310899485e-05
"14122",167.193353478263,-1.51381177160995,0.329046306715116,-4.60060405090823,4.21267522897079e-06,3.67685287228162e-05
"21414",63.3441346478592,3.13958148767796,0.682433154818204,4.60056998331848,4.21336431439091e-06,3.67685287228162e-05
"16835",147.268013474194,4.81533755733909,1.04716940254197,4.59843225523016,4.25682085595276e-06,3.71316980500229e-05
"23109",56.9324520669445,-1.31785104333674,0.286593942542306,-4.59832134498866,4.25908716055809e-06,3.71354116471133e-05
"19577",472.114123173858,2.69921870070145,0.587078550681343,4.59771302761586,4.27153789926013e-06,3.7227882788541e-05
"15502",40.6018110350214,-2.47955787418858,0.539328766314702,-4.5974886359793,4.27613943528889e-06,3.72518951841056e-05
"17026",117.891944037314,-2.35479122972743,0.512308119499605,-4.59643550453087,4.29779923632287e-06,3.74088336373566e-05
"14959",21.0617468604742,-3.79845701131682,0.826392440072578,-4.59643242983106,4.29786262744809e-06,3.74088336373566e-05
"6317",878.153698334852,1.0494856097795,0.228413991902872,4.59466428057425,4.33446535883001e-06,3.77111569986004e-05
"22308",1701.13159621639,1.07892589375297,0.234976350940038,4.59163609204356,4.39784718475849e-06,3.82461055171066e-05
"21750",13.9932150177132,-2.84039262129548,0.618632320883458,-4.59140676199906,4.40268320283796e-06,3.82716657908051e-05
"14329",1623.82791655364,2.61729093778592,0.570360445454429,4.58883668852706,4.4572295359433e-06,3.87291400160172e-05
"304",18.2760490487254,-4.38685935222577,0.956318785092033,-4.58723536608516,4.49154217828487e-06,3.90104842828564e-05
"12492",791.697830030461,-1.00718626963901,0.219578608835155,-4.58690523171654,4.49864759068166e-06,3.9055384591047e-05
"23317",918.550974013801,-1.10757010495938,0.241481934616597,-4.5865547115062,4.50620354934519e-06,3.91041560479951e-05
"5656",1199.47492513099,1.16579415313001,0.254287855224333,4.58454514904595,4.54975772195178e-06,3.94651383482799e-05
"12457",11.4503686491519,-5.86277842189275,1.27895225974939,-4.5840479010855,4.56059688337718e-06,3.95421584525217e-05
"12287",708.111793426705,-2.17212094024428,0.473916232864098,-4.58334361563674,4.57599145073573e-06,3.9658592573043e-05
"19329",522.687194151661,0.693166694694362,0.151245493609526,4.58305684454921,4.58227406459431e-06,3.96959903509038e-05
"6196",85.1453596111893,-4.10601465842002,0.896177789451562,-4.58169651909449,4.61218896496e-06,3.99379933721172e-05
"19822",4115.11214444782,1.65467887545642,0.361182005027958,4.58128824919817,4.62120366243801e-06,3.99988867839336e-05
"401",2025.42723297807,1.27400485319111,0.278101974913858,4.58107085929803,4.62601056744663e-06,4.00233229883376e-05
"11247",903.685663619641,2.13201094756081,0.465530277064792,4.57974712408251,4.65538441818098e-06,4.02601954655891e-05
"11098",449.771444315545,-2.85791809497209,0.624124183431487,-4.57908565449109,4.67012937436324e-06,4.03704071367407e-05
"14656",1734.46635193886,1.02348730326171,0.223569104859367,4.57794606238424,4.6956372422696e-06,4.05735233404846e-05
"20253",348.804443891468,1.44924730569495,0.316697240716772,4.57612861550328,4.73659409964088e-06,4.09046492652185e-05
"268",2867.77675192007,0.9722210722222,0.212457839486278,4.57606588946318,4.73801374567881e-06,4.09046492652185e-05
"20527",72.8393649295129,-1.69015049961954,0.369521527688148,-4.57388913223457,4.78753241652662e-06,4.1314479912678e-05
"6638",944.850224352986,0.929482686410571,0.20322738296845,4.57360948526739,4.79392987371899e-06,4.13520004840335e-05
"11350",8.19198526123203,4.27018281269679,0.933724214778452,4.57328057376127,4.80146483002581e-06,4.1399296756667e-05
"9402",81.0826561941337,1.95316732070559,0.42719422673448,4.57208266983337,4.82900333183505e-06,4.16189539611721e-05
"12036",174.220712176517,2.49412485666061,0.54553167704261,4.57191573215611,4.83285303542325e-06,4.16255412868049e-05
"10458",33.1889463502133,4.51431063957003,0.987409972056687,4.57187061840901,4.83389389546907e-06,4.16255412868049e-05
"5015",1127.32629207716,0.448080191159307,0.0980345779485219,4.57063416333158,4.86250499503117e-06,4.18540532336813e-05
"9577",233.363084355146,0.75020715460939,0.164210473079899,4.56857069186058,4.91061447776632e-06,4.22501312168073e-05
"23429",77.4146680623344,-3.60752697827465,0.789917389751576,-4.56696741340154,4.94830900220465e-06,4.25563011204096e-05
"11560",371.31912228726,0.758846616510572,0.166208115250332,4.5656411864586,4.97969905980987e-06,4.28080137327328e-05
"18099",618.073001065228,1.01360681180055,0.222012171669923,4.5655461327928,4.9819561643991e-06,4.28091769901688e-05
"4034",831.897058044451,0.708243345066747,0.155135738558301,4.5653139092807,4.9874745682142e-06,4.28383511657257e-05
"14240",584.53700639137,-1.29415327510035,0.283489789352185,-4.56507896830315,4.99306350479348e-06,4.2868106073495e-05
"10035",69.8154954702105,1.97148082407693,0.432236973211052,4.56111102535021,5.08836657690712e-06,4.36677516187486e-05
"14792",449.858675938369,-1.88265288484305,0.412794880340214,-4.56074669165331,5.09720402543667e-06,4.37249950753445e-05
"3540",367.935188391705,1.1419867739266,0.250436511083914,4.55998515944805,5.11572359858032e-06,4.38652100828545e-05
"8604",41.0290877385023,5.00060599411193,1.09686439746542,4.55900109955898,5.13975022582529e-06,4.40525066084329e-05
"10723",48.1013745620844,-1.78289188422252,0.391150958762711,-4.55806599544626,5.16268165605705e-06,4.42302611858204e-05
"5041",3216.23987088843,-2.605598995465,0.571696449425212,-4.55766167182723,5.1726271372103e-06,4.42911707834977e-05
"4851",248.235574115347,-1.42261288654092,0.312140894773032,-4.5575985407979,5.17418167806821e-06,4.42911707834977e-05
"4",985.103260001157,1.32655488750811,0.29109785270329,4.55707548231296,5.18707870890199e-06,4.43827396229036e-05
"19562",9.42145068532702,-4.98836196070772,1.0949821893219,-4.55565579911112,5.22223911730412e-06,4.46646445234115e-05
"14585",14.1965722524819,3.13922571485913,0.689323526115462,4.55406727890107,5.261851523586e-06,4.49843713304539e-05
"19671",871.826659277257,-1.16809674032452,0.256582602336921,-4.55251731678472,5.30077962126617e-06,4.52979795165888e-05
"8150",37.964538269421,-3.10899783617996,0.682943459715531,-4.5523502596759,5.3049917702888e-06,4.53147815230088e-05
"12488",195.260878517927,1.19695350011203,0.262952846382216,4.55197012156391,5.31458845296166e-06,4.53775440655753e-05
"12985",981.907746233623,-0.608690169355524,0.133736578666392,-4.55141125506066,5.32872736553233e-06,4.54790200198732e-05
"2440",9511.68491847969,-0.522312673939068,0.114783398175665,-4.550420027988,5.3538933129587e-06,4.56744826563445e-05
"752",1913.18970964749,-0.514853018840447,0.113153384059532,-4.55004526041901,5.3634377788744e-06,4.57365683121597e-05
"12070",112.369338886406,-2.57969648398046,0.567011976555415,-4.54963314823094,5.37395213198416e-06,4.58068687008502e-05
"17846",499.599742072412,-2.42921622931871,0.533948751626654,-4.54953068420555,5.37656939178781e-06,4.58098243448947e-05
"6609",543.91879906142,-3.16044732315202,0.694818233859323,-4.54859583289506,5.4005049194625e-06,4.59943382250213e-05
"5979",54.1332902758261,-1.39019812107157,0.305653235379308,-4.54828531210007,5.40847790529353e-06,4.60428059988195e-05
"6682",643.137963160937,1.21440616142961,0.267011308312717,4.54814505461817,5.41208287423481e-06,4.60540632942056e-05
"12468",22.1785602600506,-2.37059549733425,0.521319240751269,-4.54730098570313,5.43382618851179e-06,4.62195940891289e-05
"4163",298.165927335346,0.711242147135567,0.156431798179984,4.54665966517396,5.45040256537004e-06,4.63410544285318e-05
"3900",7676.29530453189,0.946896128284643,0.208319630064274,4.54540039262018,5.48309227077447e-06,4.65993553728499e-05
"19608",13.2779399102638,-3.03706923156329,0.668237401903979,-4.54489560582797,5.49624875999966e-06,4.66915010449487e-05
"7037",92.9165430942628,-1.68754328764059,0.371624625561343,-4.54098886770902,5.5990988402074e-06,4.7545209680145e-05
"1213",428.446504328582,1.81526230822934,0.399885353600782,4.53945685152943,5.63993197782521e-06,4.78717995728235e-05
"16696",2954.45857258855,1.21120614893029,0.266839848284374,4.53907524201369,5.65014735140514e-06,4.79383401858495e-05
"16058",21.4940318388864,-2.78015198987965,0.612600807424564,-4.53827673124966,5.67158016384062e-06,4.80909685838861e-05
"4893",369.630214673157,-0.989065228935116,0.217940864705808,-4.53822751538692,5.67290370884461e-06,4.80909685838861e-05
"535",3040.14117968389,-0.825527677341638,0.181929371027675,-4.53762728183158,5.68906938956901e-06,4.82077547265621e-05
"21050",35.1948535209582,2.32946882760736,0.513391188508717,4.53741489871287,5.69479991341561e-06,4.82360550180828e-05
"15449",621.752792229665,-2.555014097018,0.563183430898434,-4.53673520355889,5.71317661581138e-06,4.83714021823795e-05
"13969",12.0710937373872,2.91148864671087,0.641880108160706,4.53587610785086,5.73648493540997e-06,4.85483725070602e-05
"11822",324.634815104904,1.14928891965127,0.253446849220579,4.53463486796408,5.77032211141775e-06,4.88142636980984e-05
"14946",32.3719942831236,-2.35843952927498,0.520111472974667,-4.53448856989519,5.77432287428891e-06,4.88276355036266e-05
"20329",13.1666763797945,-2.76387158028638,0.609636855693885,-4.53363597438767,5.79769138476733e-06,4.90047010385696e-05
"7977",379.366640309123,0.82285664830489,0.181541895369952,4.53259919220324,5.82623018097808e-06,4.92253015625686e-05
"20625",223.614217617112,-2.26156232990789,0.498981548648671,-4.53235662928337,5.83292642723131e-06,4.92612488889991e-05
"6702",4990.65707680895,-0.776170649283278,0.17127785730785,-4.53164618873187,5.85258141672436e-06,4.94065617840296e-05
"9083",87.4079186561227,-2.58392692727831,0.570224857346205,-4.5314175521982,5.85892032765244e-06,4.94393879258535e-05
"5061",510.333120011638,-0.743821614289581,0.164161037854765,-4.5310484388363,5.86916780556564e-06,4.94988281305067e-05
"13789",1375.23393279773,0.978871340647398,0.216039310914125,4.5309871453742,5.87087111995948e-06,4.94988281305067e-05
"12398",12.1500429936699,6.49425423777558,1.43339884655025,4.53066796684346,5.87974857961575e-06,4.95529688146731e-05
"5280",138.265426457127,-1.3165425381778,0.29068948318998,-4.52903394966434,5.92539786874872e-06,4.99168381627867e-05
"13941",7.14556627654407,-3.93843397833186,0.869618611246793,-4.52892098604609,5.92856621983029e-06,4.99226844955325e-05
"23841",128.59624194015,2.19241063707423,0.484151902760895,4.52835282598689,5.94452631011372e-06,5.00361964258883e-05
"15785",2140.77871157888,1.02006238506838,0.225300205983063,4.52756969580875,5.96659250451701e-06,5.02009884783716e-05
"12885",54.2541504371203,-1.84389370093153,0.407279698142439,-4.52734007941311,5.97307723437829e-06,5.02204644646397e-05
"8660",5124.55078039422,1.07624540361969,0.237722853747412,4.52731147491285,5.97388554297855e-06,5.02204644646397e-05
"9106",1190.56751402939,1.6047466225358,0.354518732854245,4.52654958347593,5.99545370968512e-06,5.03807888573957e-05
"2245",1253.56287810485,0.942356679100787,0.208211822021131,4.5259518405499,6.01242719152494e-06,5.05023859351404e-05
"6955",361.433607424211,0.543779549141559,0.12015136443345,4.52578754894415,6.01710045962421e-06,5.05206071050262e-05
"11029",900.288406388509,2.98258203234078,0.659118405511979,4.52510809499246,6.03646444215106e-06,5.06621075644092e-05
"6059",764.986925414812,0.754496341538724,0.166743758932838,4.52488504737754,6.04283414137323e-06,5.06944788508717e-05
"1157",1190.67448335335,0.529206104909605,0.116958411540202,4.52473745103578,6.0470526710545e-06,5.07076749593985e-05
"2976",72.5162332781397,-1.77310336618289,0.391875995830695,-4.52465418920157,6.04943366511064e-06,5.07076749593985e-05
"9761",169.879434719049,-3.39816755152267,0.751089387016544,-4.52431842369758,6.05904447851346e-06,5.07671434379101e-05
"4802",928.300730901676,0.947245865447015,0.209402080220526,4.52357428564916,6.08039648320997e-06,5.09248980677644e-05
"21423",18.0001019708565,-2.65257550415085,0.586414690811193,-4.52337832887767,6.08603115605193e-06,5.09509396699186e-05
"15013",117.467973241919,-1.30396802500429,0.288283475866717,-4.52321459314983,6.09074315500149e-06,5.09692384468312e-05
"1468",164.707859862984,0.799894036664507,0.17685482386936,4.52288503736474,6.10023772295412e-06,5.10275274868666e-05
"18695",99.8709016614978,-2.48495463704347,0.549449056422482,-4.52262972881101,6.10760294821189e-06,5.10679639797444e-05
"1754",442.749590135277,0.934677600043291,0.206739972555619,4.52102991254793,6.15394906937306e-06,5.14341658755886e-05
"6194",706.123749309003,-0.848050557913622,0.187618592566667,-4.52007738845116,6.18170299828774e-06,5.1644736933107e-05
"22705",50.6026911846948,4.07115552534213,0.900763022311904,4.51967434774696,6.19348252130091e-06,5.17217315189434e-05
"13390",2532.51294491889,-0.879038332501567,0.194503607962675,-4.51939345346362,6.20170481355741e-06,5.17689682740315e-05
"18877",2756.36051432541,0.601655872117312,0.133155893515841,4.51843216421913,6.22992262905326e-06,5.19830103241434e-05
"8917",266.065973724171,-1.56177305700406,0.34567296642461,-4.51806536437577,6.24072207034407e-06,5.20515950769996e-05
"20483",114.573669718464,1.22481706210686,0.271104361436,4.51788033073016,6.24617668679374e-06,5.20683338462619e-05
"5946",1011.78885817982,-1.57792662814834,0.349267091034861,-4.51782223018214,6.24789037677439e-06,5.20683338462619e-05
"8687",518.834662035121,2.63637211687976,0.583738898749579,4.51635503908872,6.29131496506769e-06,5.23887539072463e-05
"13866",120.310868343927,-1.32417708157384,0.293196441268381,-4.51634772866064,6.29153205378955e-06,5.23887539072463e-05
"17037",4020.07851883084,-2.44608331356183,0.541617261066157,-4.51625804677419,6.29419580899849e-06,5.2389312971268e-05
"3804",6.82421841483272,-5.35613146601805,1.18602575408041,-4.51603301833101,6.30088441538833e-06,5.24233583360309e-05
"500",407.595895370705,-2.20194437097933,0.487636971588728,-4.51554024668262,6.31555501619748e-06,5.25184891869044e-05
"9465",247.175899399157,1.01342304112238,0.22443335982174,4.51547417873754,6.31752444769116e-06,5.25184891869044e-05
"14862",22.0656217321603,-2.97135099510828,0.658088920901773,-4.51512083053558,6.328067448698e-06,5.25841575102994e-05
"22446",2042.58663045078,1.27522579056655,0.282439857370153,4.51503481994503,6.33063632992255e-06,5.25841575102994e-05
"5241",16.085350973008,-4.05430397988957,0.898067324040002,-4.514476667129,6.34733096232577e-06,5.27011314797879e-05
"20510",339.010151526694,-2.51395125892671,0.556908188746303,-4.51412155491203,6.35797446512222e-06,5.27677880741694e-05
"6668",10055.8726034116,0.798060346005323,0.176847156887684,4.5127123333522,6.40038055661107e-06,5.309789395978e-05
"13398",261.926646783991,-1.67984080455438,0.372363618746804,-4.51129143660145,6.44341188922006e-06,5.3432913389603e-05
"16451",21.4780374131619,-3.39976346414559,0.753784666516814,-4.51025818799905,6.47487712102699e-06,5.36717833992771e-05
"13143",546.720588068686,-1.40725728129298,0.312043954411367,-4.50980466501137,6.4887345061972e-06,5.37645615593572e-05
"11751",136.196334100003,-1.14441779595894,0.253841863018635,-4.50838873600186,6.53218099995571e-06,5.41023332738532e-05
"277",484.071879844838,1.65535996797488,0.367183990592108,4.50825746870257,6.53622288443944e-06,5.41135957802422e-05
"15365",11.9041404397838,4.82779950453371,1.0714736529294,4.50575661971209,6.61368571846209e-06,5.47324540835484e-05
"16254",29.0836948990287,7.42982636911021,1.64914280033294,4.50526562503274,6.6289968815302e-06,5.4836671210231e-05
"11930",354.094768975654,4.04903069857167,0.898942775297115,4.50421407217317,6.66190263526173e-06,5.50862899873118e-05
"11234",16.9131689486289,-4.89467559903344,1.08686017506313,-4.50350073665102,6.68431360284642e-06,5.52489599553582e-05
"9477",594.412208195725,-1.38183316630865,0.306873311561397,-4.50294344359165,6.7018723250797e-06,5.53714070560229e-05
"15145",1380.96029048674,1.49983760578376,0.33326500644436,4.50043531958452,6.78144380028864e-06,5.60013402526405e-05
"86",1060.21647929058,1.71870357616697,0.381903097760956,4.50036563265259,6.78366750483016e-06,5.60013402526405e-05
"20533",479.997488582156,1.14476761235556,0.254381342997981,4.50020272266842,6.78886867124839e-06,5.60213555464652e-05
"20668",738.765787161059,-2.32477103638234,0.516768239516765,-4.49867243884078,6.83791204268791e-06,5.64029899318361e-05
"6730",37.094211139604,-2.72933450143676,0.606859691973709,-4.49747204755033,6.87661983713055e-06,5.66990935161201e-05
"1925",553.519022927659,1.17720508830813,0.261758010655939,4.49730300653711,6.88208753701907e-06,5.67209959750396e-05
"1740",301.464401285747,-2.82792743832865,0.628854800954329,-4.49694815724883,6.89357881069796e-06,5.6792505547016e-05
"11706",49.435617602627,-2.33272071811655,0.519026674397876,-4.49441393512723,6.97618107113058e-06,5.74495629759717e-05
"7354",102.951364986122,-2.78663887577906,0.620068788448312,-4.49408021770047,6.98712878035057e-06,5.75112317664074e-05
"3114",1214.80229257986,1.06817843342229,0.237689273369469,4.49401194374425,6.98937055368909e-06,5.75112317664074e-05
"20970",216.767924686357,-1.56835891393981,0.349045364528498,-4.4932810268327,7.01341333445384e-06,5.76855391096375e-05
"5590",1241.99686625108,0.76574634142528,0.170427365950715,4.49309497423508,7.01954596734302e-06,5.77018792117511e-05
"4548",670.322879313244,-1.57871405030635,0.351368227820274,-4.49304725159689,7.02111981883669e-06,5.77018792117511e-05
"15237",376.373712144683,-0.553116049844175,0.123121056631276,-4.49245697671889,7.04061450157982e-06,5.78192133489212e-05
"2883",9.89652495684403,-5.64252630705,1.25600442130858,-4.49244143676763,7.04112842973332e-06,5.78192133489212e-05
"16150",8615.50426141669,-1.32287152449569,0.294541905766821,-4.49128459684429,7.07948767893791e-06,5.81105546827711e-05
"15000",1956.23239822445,-1.54982855945263,0.345115758165518,-4.49074990864176,7.09728467976905e-06,5.82060827280216e-05
"22843",63.1358546695903,-2.55329912643911,0.568573086442662,-4.49071401253637,7.09848100668716e-06,5.82060827280216e-05
"4765",115.693339853067,-3.09166301797647,0.688462869671265,-4.49067503008943,7.09978041205696e-06,5.82060827280216e-05
"4210",7080.32705879908,1.34671078867079,0.299937939297698,4.48996479679797,7.12349454891388e-06,5.83767774244056e-05
"5265",96.7822775941839,-3.70953044265715,0.826228482494366,-4.4897150379737,7.13185179104084e-06,5.84215354186114e-05
"8273",1769.60922660838,1.32647525300347,0.295478408344259,4.48924596702852,7.14757284038316e-06,5.85265542319686e-05
"11700",824.039788667749,-0.7529122394836,0.167731339512746,-4.48879882358768,7.16258983438044e-06,5.8625725151505e-05
"5901",414.937861286281,0.871354808476395,0.194203543206733,4.48681210491007,7.22967800829458e-06,5.91508448886259e-05
"242",981.677026005467,-0.814981939034334,0.181652757672446,-4.48648261373439,7.24086231179405e-06,5.92183372528402e-05
"619",2820.84510804247,0.818141145672935,0.182375116478083,4.48603494529506,7.25608455969344e-06,5.93187852821616e-05
"14327",222.007156704018,-3.33669901153219,0.743844901581533,-4.48574562309674,7.26593877301681e-06,5.93752858178967e-05
"18020",24.578825896218,-2.31194877970654,0.515470363542299,-4.48512454492803,7.2871357216037e-06,5.95243928417313e-05
"9670",479.710529536672,1.81381394189448,0.404435559986699,4.48480331935732,7.29812210750579e-06,5.95900087580076e-05
"386",1465.91483373991,-0.826495851793121,0.184310620200047,-4.48425517149287,7.31690615487178e-06,5.97192146362027e-05
"19402",87.8416432804358,-2.52745002529205,0.56374588953863,-4.48331433043443,7.34925492500513e-06,5.99589839736771e-05
"12372",10.3179151789623,-3.3036301586179,0.737078902341583,-4.4820576849002,7.39267532759601e-06,6.02888510143804e-05
"21846",2368.31322093277,0.82777619822567,0.184741892247266,4.48071733030503,7.4392584287581e-06,6.06442335590397e-05
"1711",2353.50785012515,2.55367273809657,0.57013972673101,4.4790296454844,7.49831205177078e-06,6.11009466706491e-05
"14369",4336.34817105522,1.45448574069472,0.324837276961334,4.47758260474475,7.54930200381256e-06,6.14916097008164e-05
"3606",1157.25084414186,0.712973658053216,0.159242417691692,4.47728481134718,7.55983652546937e-06,6.1552567287276e-05
"20717",86.6075919899051,2.72726959582746,0.609367779993324,4.47557236429097,7.62068814627877e-06,6.20229947718114e-05
"9946",136.786388824485,-3.42989276840098,0.766476547097851,-4.47488286678537,7.64532137462664e-06,6.219838873164e-05
"16449",1420.81424277248,0.649235595974647,0.145105190731144,4.47424101579918,7.66832077483356e-06,6.23265240699863e-05
"4081",2288.26510320283,1.07611151328559,0.240513357003812,4.4742276549262,7.66880023617588e-06,6.23265240699863e-05
"9567",389.209683702111,1.50667363734119,0.33674819237034,4.47418478102539,7.67033898026249e-06,6.23265240699863e-05
"5749",241.550510973816,-0.772144170512467,0.172581363822586,-4.47408777755537,7.67382152391788e-06,6.23297194309851e-05
"10360",1618.29303524253,0.782358323570225,0.17487782585864,4.47374228109762,7.68623755624018e-06,6.2399441454694e-05
"12337",471.633375542077,1.64603074056295,0.367936888252938,4.47367685360046,7.68859097226255e-06,6.2399441454694e-05
"19058",106.979099960135,-2.38484406364129,0.533131255697042,-4.47327752435603,7.70296971939971e-06,6.2491000023566e-05
"21775",140.56680004816,-0.916090404842451,0.204832504889855,-4.47238784359476,7.73509718038843e-06,6.27264150769763e-05
"22713",113.008584699217,3.60985704117134,0.807180654113948,4.47217983083839,7.74262723283499e-06,6.27622527318918e-05
"9970",70.2832953686591,-2.72919089968084,0.610285427040921,-4.47199093859052,7.74947119512377e-06,6.27925023424968e-05
"23584",13.6861587085611,-4.72451750246477,1.05742657452767,-4.46793906666767,7.8976793302814e-06,6.39677150412515e-05
"11019",51.7933598018533,-2.20236557365436,0.493011957831926,-4.46716461673567,7.92631369852401e-06,6.4173878483716e-05
"8773",1478.51673078537,-3.41049243646907,0.763512951450905,-4.46684293958355,7.93823648072352e-06,6.4244628654263e-05
"2617",192.695002443869,1.06990769836532,0.239541564222183,4.46648038656432,7.95169485516679e-06,6.43277447465297e-05
"10549",671.696708404448,-1.21579213792649,0.272288394244508,-4.46508982250173,8.00351670630111e-06,6.47210232730787e-05
"10541",569.507966168402,-0.929364156615201,0.208172345559798,-4.46439777635228,8.02942720781181e-06,6.49045365964788e-05
"20232",757.716779436613,-1.99452328278651,0.446954989840906,-4.4624701102374,8.10202328275396e-06,6.54651268533616e-05
"10153",69.6584864424698,-2.314814505349,0.518818054248234,-4.4617076957801,8.130908675043e-06,6.56644115072669e-05
"9081",2252.52917888588,0.631121147780062,0.141454733368489,4.46164743130931,8.13319609222145e-06,6.56644115072669e-05
"14821",1013.42813580861,0.81012542022458,0.181656039016078,4.45966687709664,8.20871385379382e-06,6.62407451136335e-05
"1978",221.950561224956,-1.39786506774515,0.313450537472376,-4.45960335246942,8.21114708213706e-06,6.62407451136335e-05
"13573",342.233328123569,-1.49555213433873,0.335412088870533,-4.45884982671571,8.24006255024888e-06,6.64474428512475e-05
"16891",10.2743002197354,-2.80988380035982,0.630209952612058,-4.45864713610691,8.24785710725426e-06,6.64837255277515e-05
"7327",38.1871269953115,-2.30525116108602,0.5171308165311,-4.45777178113187,8.28160028413445e-06,6.67290604363805e-05
"17527",41.9022180659099,-3.10142229194668,0.695813198893994,-4.45726280685167,8.30128084522863e-06,6.68609350632068e-05
"6933",8720.24472304673,-3.38223104857108,0.758967935315561,-4.45635565244905,8.33646877038528e-06,6.71175554314818e-05
"1361",481.568539594212,-3.09043870523676,0.693556257619466,-4.45593082217188,8.35299663190393e-06,6.72237973854383e-05
"17198",20.4539745157473,-3.3917115685066,0.761193706518335,-4.45577983562178,8.35887824669724e-06,6.72443092126649e-05
"8320",67.0915619982145,-2.28681531183473,0.513289383960682,-4.45521645935678,8.38085928158224e-06,6.73942673835007e-05
"13894",1711.57435982693,-2.16355070459327,0.485745032220149,-4.45408714671674,8.42508772188949e-06,6.77229362059133e-05
"15444",23.5208389252218,3.05779522931074,0.686636352418065,4.45329644802867,8.45618735661245e-06,6.79458526909649e-05
"1704",400.918880194518,0.900582217277943,0.202266462972591,4.45245447041798,8.48942449836437e-06,6.81857598244425e-05
"19281",33.1778275180128,1.55315491499413,0.348838025751684,4.4523670022709,8.4928844615308e-06,6.81864054499982e-05
"21832",92.40267133231,-2.24734366639876,0.505040213802227,-4.44983113221717,8.5937834182288e-06,6.89690430573525e-05
"4758",2680.94133165249,-2.82985189380634,0.636401962123843,-4.44664231449314,8.72228901014642e-06,6.99725260710593e-05
"13798",270.011938796125,-1.5508090912046,0.348820502036702,-4.44586565912754,8.75386426840784e-06,7.01979195069144e-05
"19957",4095.92238175323,0.6586187343776,0.148169239004958,4.4450436460402,8.78740254048361e-06,7.04388691524821e-05
"4189",14.5581150251486,3.94030183692703,0.886520191324167,4.44468369190952,8.80212735478381e-06,7.05288806632717e-05
"17351",155.172466196283,3.63864509615608,0.818800382753507,4.44387322331218,8.83536793850964e-06,7.07671232740653e-05
"8957",2114.47510947053,-0.829292282435684,0.186637931558769,-4.44332122366323,8.85807630517982e-06,7.09208521957572e-05
"17772",22.9469963336143,-1.8220977257029,0.410137743579192,-4.44264824251923,8.88583710430513e-06,7.11148946515114e-05
"6629",34.1780729886825,2.58573339305459,0.582261287189032,4.44084717625255,8.96054152276061e-06,7.16843321820849e-05
"19166",22.1000283285148,-2.69812746850696,0.607608497390046,-4.44056901787359,8.97213230844613e-06,7.17486093758261e-05
"21261",68.5454940324619,-1.17371652804161,0.264338286655573,-4.44020630870977,8.98726782452578e-06,7.1841171009363e-05
"15928",24.0844836720317,-3.52450196379862,0.793958109572606,-4.43915355395248,9.03133659724368e-06,7.21648503706885e-05
"3151",8034.73485116458,0.862838242146777,0.194380717192595,4.43890862534407,9.04161898226888e-06,7.22184103666892e-05
"9713",11448.4832867429,0.893360548165045,0.201263197038905,4.43876755069311,9.04754653447154e-06,7.22371582427771e-05
"22042",1167.02568095531,0.61624690749768,0.138878917060604,4.43729631927331,9.10958514329474e-06,7.27037143398396e-05
"7142",1049.03040292674,-1.1452507606353,0.258105030127935,-4.4371501015212,9.11577298280622e-06,7.27082267950832e-05
"23858",50.1325402618718,-1.71146906252187,0.385716837037812,-4.4371126644754,9.11735793970859e-06,7.27082267950832e-05
"5189",225.740982024543,-2.44750862069825,0.551625265690583,-4.43690449463768,9.12617594481986e-06,7.27497929129536e-05
"7525",11.9682245225959,-5.58202749579101,1.25825750831384,-4.43631566583803,9.15116268203954e-06,7.29146950465e-05
"14320",134.824256569916,-1.51937782313948,0.342491727536275,-4.43624677906579,9.15409013445602e-06,7.29146950465e-05
"17001",12.2982675646444,-3.91981294192722,0.883615319857129,-4.43610794634141,9.15999276986901e-06,7.29329179656184e-05
"2909",14280.3011807839,1.55727871723391,0.351148424060854,4.43481619317773,9.21508776914456e-06,7.33426472703198e-05
"22339",680.304058351017,-1.7515446012209,0.395001815301131,-4.43426975110381,9.23848942493234e-06,7.34632396357156e-05
"8244",27.5466977749199,-1.79253052024061,0.404252121273816,-4.43418952160912,9.24193006977774e-06,7.34632396357156e-05
"6680",7476.9915947816,1.3984826652545,0.315388333340391,4.43416105612618,9.24315110727991e-06,7.34632396357156e-05
"635",893.679800818094,-2.28460700601317,0.515233169848616,-4.43412252880463,9.24480399658416e-06,7.34632396357156e-05
"23721",9.48662661905851,-4.16469858359078,0.939384575115662,-4.4334330091358,9.2744333893269e-06,7.36575496218169e-05
"841",29.5716806768209,-3.40406362627843,0.767825186496472,-4.43338364792502,9.27655796932181e-06,7.36575496218169e-05
"17861",12970.3847098226,-1.95114562863876,0.440259612641611,-4.43180698981597,9.3446648327433e-06,7.41691414891537e-05
"19724",6676.52997992802,4.50357137192801,1.01642888261497,4.43077862992409,9.38934399562852e-06,7.44944571198588e-05
"1172",35.0089072734216,-2.83474779360326,0.639808943914077,-4.43061607776454,9.39642505381757e-06,7.45213332884525e-05
"5226",2360.45018299738,1.13964463977109,0.257247152024532,4.43015454516055,9.4165580442972e-06,7.46516601578548e-05
"2767",1115.81349490877,0.673099375528007,0.151979966147825,4.42886909761059,9.47284934154727e-06,7.50684243185616e-05
"7824",1080.77480082232,2.05086155331441,0.463098901341097,4.42856061064986,9.48640611009366e-06,7.51337377182782e-05
